id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,change width,90,64,18,26,460,ship,baseline,monotonic-signal
g002,diagnostic quality,67,76,14,75,453,ship,edge,drag-penalty
g003,review cost,103,14,34,36,374,ship,recovery,confidence-floor
g004,safe rewrite,36,56,25,89,270,ship,negative,lane-boundary
g005,change width,94,44,43,77,412,ship,baseline,monotonic-signal
g006,diagnostic quality,83,76,11,32,483,ship,edge,drag-penalty
g007,review cost,37,24,18,100,242,ship,recovery,confidence-floor
g008,safe rewrite,105,36,23,53,476,ship,negative,lane-boundary
g009,change width,99,44,27,77,480,ship,baseline,monotonic-signal
g010,diagnostic quality,55,51,9,93,388,ship,edge,drag-penalty
g011,review cost,81,57,44,63,369,ship,recovery,confidence-floor
g012,safe rewrite,53,27,21,95,298,ship,negative,lane-boundary
g013,change width,43,50,38,73,231,ship,baseline,monotonic-signal
g014,diagnostic quality,85,29,21,23,358,ship,edge,drag-penalty
g015,review cost,66,21,35,89,290,ship,recovery,confidence-floor
g016,safe rewrite,104,19,22,83,471,ship,negative,lane-boundary
g017,change width,38,56,38,42,192,ship,baseline,monotonic-signal
g018,diagnostic quality,97,77,27,26,487,ship,edge,drag-penalty
g019,review cost,86,20,23,22,337,ship,recovery,confidence-floor
g020,safe rewrite,84,29,43,25,290,ship,negative,lane-boundary
g021,change width,42,36,13,74,275,ship,baseline,monotonic-signal
g022,diagnostic quality,113,42,41,35,448,ship,edge,drag-penalty
g023,review cost,64,12,15,88,323,ship,recovery,confidence-floor
g024,safe rewrite,87,35,45,76,359,ship,negative,lane-boundary
g025,change width,58,42,41,31,224,ship,baseline,monotonic-signal
g026,diagnostic quality,47,55,19,99,340,ship,edge,drag-penalty
g027,review cost,45,29,10,52,260,ship,recovery,confidence-floor
g028,safe rewrite,91,18,28,76,392,ship,negative,lane-boundary
g029,change width,30,50,38,92,198,ship,baseline,monotonic-signal
g030,diagnostic quality,91,69,45,62,429,ship,edge,drag-penalty
g031,review cost,37,11,8,94,240,ship,recovery,confidence-floor
g032,safe rewrite,43,19,12,72,246,ship,negative,lane-boundary
g033,change width,108,61,36,22,468,ship,baseline,monotonic-signal
g034,diagnostic quality,56,49,29,88,323,ship,edge,drag-penalty
g035,review cost,77,11,6,82,394,ship,recovery,confidence-floor
g036,safe rewrite,47,29,23,41,218,ship,negative,lane-boundary
g037,change width,36,41,6,25,233,ship,baseline,monotonic-signal
g038,diagnostic quality,78,49,20,21,371,ship,edge,drag-penalty
g039,review cost,58,56,7,24,347,ship,recovery,confidence-floor
g040,safe rewrite,52,62,23,73,336,ship,negative,lane-boundary
g041,change width,96,32,12,34,446,ship,baseline,monotonic-signal
g042,diagnostic quality,34,55,8,87,309,ship,edge,drag-penalty
g043,review cost,94,34,28,75,435,ship,recovery,confidence-floor
g044,safe rewrite,84,26,40,30,298,ship,negative,lane-boundary
g045,change width,38,24,26,98,220,ship,baseline,monotonic-signal
g046,diagnostic quality,107,61,42,51,475,ship,edge,drag-penalty
g047,review cost,57,12,30,75,237,ship,recovery,confidence-floor
g048,safe rewrite,79,25,26,91,379,ship,negative,lane-boundary
g049,change width,50,34,4,61,317,ship,baseline,monotonic-signal
g050,diagnostic quality,39,41,37,93,220,ship,edge,drag-penalty
g051,review cost,37,47,13,71,274,ship,recovery,confidence-floor
g052,safe rewrite,83,17,23,21,318,ship,negative,lane-boundary
g053,change width,66,40,30,87,341,ship,baseline,monotonic-signal
g054,diagnostic quality,105,47,35,81,490,ship,edge,drag-penalty
g055,review cost,40,60,39,40,203,ship,recovery,confidence-floor
g056,safe rewrite,99,34,21,24,425,ship,negative,lane-boundary
g057,change width,88,23,14,20,376,ship,baseline,monotonic-signal
g058,diagnostic quality,86,55,33,23,378,ship,edge,drag-penalty
g059,review cost,44,74,8,72,372,ship,recovery,confidence-floor
g060,safe rewrite,71,16,33,33,250,ship,negative,lane-boundary
g061,change width,44,24,5,86,295,ship,baseline,monotonic-signal
g062,diagnostic quality,78,66,34,74,416,ship,edge,drag-penalty
g063,review cost,84,54,8,29,449,ship,recovery,confidence-floor
g064,safe rewrite,61,16,39,97,256,ship,negative,lane-boundary
g065,change width,97,34,35,50,401,ship,baseline,monotonic-signal
g066,diagnostic quality,30,46,13,74,247,ship,edge,drag-penalty
g067,review cost,88,54,25,90,475,ship,recovery,confidence-floor
g068,safe rewrite,77,61,11,60,457,ship,negative,lane-boundary
g069,change width,31,67,27,92,269,ship,baseline,monotonic-signal
g070,diagnostic quality,99,37,15,70,495,ship,edge,drag-penalty
g071,review cost,93,60,11,20,479,ship,recovery,confidence-floor
g072,safe rewrite,49,39,31,86,267,ship,negative,lane-boundary
g073,change width,75,31,22,80,376,ship,baseline,monotonic-signal
g074,diagnostic quality,47,29,40,39,165,watch,edge,drag-penalty
g075,review cost,37,66,8,23,279,ship,recovery,confidence-floor
